STATE,CITY,COUNTY_LOCATION_DEFINED,BEG_DATE,END_DATE,RATE
VT,Burlington,Chittenden / Franklin / Addison,5/1/2017,9/30/2017,$125.00 
VT,St. Albans,Chittenden / Franklin / Addison,10/1/2016,10/31/2016,$125.00 
VT,St. Albans,Chittenden / Franklin / Addison,11/1/2016,4/30/2017,$101.00 
VT,St. Albans,Chittenden / Franklin / Addison,5/1/2017,9/30/2017,$125.00 
VT,Middlebury,Chittenden / Franklin / Addison,10/1/2016,10/31/2016,$125.00 
VT,Middlebury,Chittenden / Franklin / Addison,11/1/2016,4/30/2017,$101.00 
VT,Middlebury,Chittenden / Franklin / Addison,5/1/2017,9/30/2017,$125.00 
VT,Manchester,Bennington,10/1/2016,10/31/2016,$121.00 
VT,Manchester,Bennington,11/1/2016,6/30/2017,$101.00 
VT,Manchester,Bennington,7/1/2017,9/30/2017,$121.00 
VT,Montpelier,Washington,10/1/2016,9/30/2017,$115.00 
VT,Stowe ,Lamoille,10/1/2016,10/31/2016,$143.00 
VT,Stowe ,Lamoille,11/1/2016,6/30/2017,$126.00 
VT,Stowe ,Lamoille,7/1/2017,9/30/2017,$143.00 
VT,White River Junction,Windsor,10/1/2016,10/31/2016,$103.00 
VT,White River Junction,Windsor,11/1/2016,1/31/2017,$97.00 
VT,White River Junction,Windsor,2/1/2017,9/30/2017,$103.00 
WA,Everett,Snohomish,10/1/2016,9/30/2017,$117.00 
WA,Lynnwood,Snohomish,10/1/2016,9/30/2017,$117.00 
WA,Ocean Shores,Grays Harbor,10/1/2016,6/30/2017,$94.00 
WA,Ocean Shores,Grays Harbor,7/1/2017,8/30/2017,$123.00 
WA,Ocean Shores,Grays Harbor,9/1/2017,9/30/2017,$94.00 
WA,Olympia,Thurston,10/1/2016,9/30/2017,$103.00 
WA,Tumwater,Thurston,10/1/2016,9/30/2017,$103.00 
WA,Port Angeles,Clallam / Jefferson,10/1/2016,6/30/2017,$102.00 
WA,Port Angeles,Clallam / Jefferson,7/1/2017,8/30/2017,$144.00 
WA,Port Angeles,Clallam / Jefferson,9/1/2017,9/30/2017,$102.00 
WA,Port Townsend,Clallam / Jefferson,10/1/2016,6/30/2017,$102.00 
WA,Port Townsend,Clallam / Jefferson,7/1/2017,8/30/2017,$144.00 
WA,Port Townsend,Clallam / Jefferson,9/1/2017,9/30/2017,$102.00 
WA,Richland,Benton / Franklin,10/1/2016,9/30/2017,$96.00 
WA,Pasco,Benton / Franklin,10/1/2016,9/30/2017,$96.00 
WA,Seattle,King,10/1/2016,10/31/2016,$205.00 
WA,Seattle,King,11/1/2016,5/31/2017,$167.00 
WA,Seattle,King,6/1/2017,8/30/2017,$240.00 
WA,Seattle,King,9/1/2017,9/30/2017,$205.00 
WA,Spokane,Spokane,10/1/2016,9/30/2017,$99.00 
WA,Tacoma,Pierce,10/1/2016,9/30/2017,$120.00 
WA,Vancouver,Clark / Cowlitz / Skamania,10/1/2016,9/30/2017,$169.00 
WI,Appleton,Outagamie,10/1/2016,9/30/2017,$97.00 
WI,Brookfield,Waukesha / Racine,10/1/2016,9/30/2017,$100.00 
WI,Racine,Waukesha / Racine,10/1/2016,9/30/2017,$100.00 
WI,Madison,Dane,10/1/2016,9/30/2017,$115.00 
WI,Milwaukee,Milwaukee,10/1/2016,9/30/2017,$119.00 
WI,Sheboygan,Sheboygan ,10/1/2016,9/30/2017,$94.00 
WI,Sturgeon Bay,Door,10/1/2016,6/30/2017,$91.00 
WI,Sturgeon Bay,Door,7/1/2017,8/30/2017,$96.00 
WI,Sturgeon Bay,Door,9/1/2017,9/30/2017,$91.00 
WI,Wisconsin Dells,Columbia,10/1/2016,5/31/2017,$101.00 
WI,Wisconsin Dells,Columbia,6/1/2017,9/30/2017,$127.00 
WV,Charleston,Kanawha,10/1/2016,9/30/2017,$107.00 
WV,Morgantown,Monongalia,10/1/2016,9/30/2017,$105.00 
WV,Wheeling,Ohio,10/1/2016,9/30/2017,$115.00 
WY,Cody,Park,10/1/2016,5/31/2017,$108.00 
WY,Cody,Park,6/1/2017,9/30/2017,$148.00 
WY,Evanston,Sweetwater / Uinta,10/1/2016,9/30/2017,$100.00 
WY,Rock Springs,Sweetwater / Uinta,10/1/2016,9/30/2017,$100.00 
WY,Gillette,Campbell,10/1/2016,5/31/2017,$95.00 
WY,Gillette,Campbell,6/1/2017,8/30/2017,$111.00 
WY,Gillette,Campbell,9/1/2017,9/30/2017,$95.00 
WY,Jackson,Teton / Sublette,10/1/2016,6/30/2017,$141.00 
WY,Jackson,Teton / Sublette,7/1/2017,8/30/2017,$217.00 
WY,Jackson,Teton / Sublette,9/1/2017,9/30/2017,$141.00 
WY,Pinedale,Teton / Sublette,10/1/2016,6/30/2017,$141.00 
WY,Pinedale,Teton / Sublette,7/1/2017,8/30/2017,$217.00 
WY,Pinedale,Teton / Sublette,9/1/2017,9/30/2017,$141.00 
AL,Birmingham,Jefferson / Shelby,10/1/2017,9/30/2018,$101.00 
AL,Gulf Shores,Baldwin,10/1/2017,2/28/2018,$106.00 
AL,Gulf Shores,Baldwin,3/1/2018,5/31/2018,$125.00 
AL,Gulf Shores,Baldwin,6/1/2018,7/31/2018,$160.00 
AL,Gulf Shores,Baldwin,8/1/2018,9/30/2018,$106.00 
AL,Mobile,Mobile,10/1/2017,12/31/2017,$93.00 
AL,Mobile,Mobile,1/1/2018,2/28/2018,$98.00 
AL,Mobile,Mobile,3/1/2018,9/30/2018,$93.00 
AR,Hot Springs,Garland,10/1/2017,9/30/2018,$104.00 
AR,Little Rock,Pulaski,10/1/2017,9/30/2018,$96.00 
AZ,Grand Canyon,Coconino / Yavapai less the city of Sedona,10/1/2017,10/31/2017,$142.00 
AZ,Grand Canyon,Coconino / Yavapai less the city of Sedona,11/1/2017,2/28/2018,$93.00 
AZ,Grand Canyon,Coconino / Yavapai less the city of Sedona,3/1/2018,4/30/2018,$110.00 
AZ,Grand Canyon,Coconino / Yavapai less the city of Sedona,5/1/2018,9/30/2018,$142.00 
AZ,Flagstaff,Coconino / Yavapai less the city of Sedona,10/1/2017,10/31/2017,$142.00 
AZ,Flagstaff,Coconino / Yavapai less the city of Sedona,11/1/2017,2/28/2018,$93.00 
AZ,Flagstaff,Coconino / Yavapai less the city of Sedona,3/1/2018,4/30/2018,$110.00 
AZ,Flagstaff,Coconino / Yavapai less the city of Sedona,5/1/2018,9/30/2018,$142.00 
AZ,Kayenta,Navajo,10/1/2017,10/31/2017,$126.00 
AZ,Kayenta,Navajo,11/1/2017,2/28/2018,$104.00 
AZ,Kayenta,Navajo,3/1/2018,9/30/2018,$126.00 
AZ,Phoenix,Maricopa,10/1/2017,12/31/2017,$124.00 
AZ,Phoenix,Maricopa,1/1/2018,3/31/2018,$174.00 
AZ,Phoenix,Maricopa,4/1/2018,5/31/2018,$133.00 
AZ,Phoenix,Maricopa,6/1/2018,8/31/2018,$93.00 
AZ,Phoenix,Maricopa,9/1/2018,9/30/2018,$124.00 
AZ,Scottsdale,Maricopa,10/1/2017,12/31/2017,$124.00 
AZ,Scottsdale,Maricopa,1/1/2018,3/31/2018,$174.00 
AZ,Scottsdale,Maricopa,4/1/2018,5/31/2018,$133.00 
AZ,Scottsdale,Maricopa,6/1/2018,8/31/2018,$93.00 
AZ,Scottsdale,Maricopa,9/1/2018,9/30/2018,$124.00 
AZ,Sedona,City limits of Sedona,10/1/2017,9/30/2018,$162.00 
AZ,Tucson,Pima,10/1/2017,12/31/2017,$93.00 
AZ,Tucson,Pima,1/1/2018,2/28/2018,$118.00 
AZ,Tucson,Pima,3/1/2018,9/30/2018,$93.00 
CA,Antioch,Contra Costa,10/1/2017,9/30/2018,$154.00 
CA,Brentwood,Contra Costa,10/1/2017,9/30/2018,$154.00 
CA,Concord,Contra Costa,10/1/2017,9/30/2018,$154.00 
CA,Bakersfield,Kern,10/1/2017,9/30/2018,$100.00 
CA,Ridgecrest,Kern,10/1/2017,9/30/2018,$100.00 
CA,Barstow,San Bernardino,10/1/2017,9/30/2018,$95.00 
CA,Ontario,San Bernardino,10/1/2017,9/30/2018,$95.00 
CA,Victorville,San Bernardino,10/1/2017,9/30/2018,$95.00 
CA,Death Valley,Inyo ,10/1/2017,9/30/2018,$112.00 
CA,Eureka  ,Humboldt,10/1/2017,5/31/2018,$101.00 
CA,Eureka  ,Humboldt,6/1/2018,8/31/2018,$129.00 
CA,Eureka  ,Humboldt,9/1/2018,9/30/2018,$101.00 
CA,Arcata,Humboldt,10/1/2017,5/31/2018,$101.00 
CA,Arcata,Humboldt,6/1/2018,8/31/2018,$129.00 
CA,Arcata,Humboldt,9/1/2018,9/30/2018,$101.00 
CA,McKinleyville,Humboldt,10/1/2017,5/31/2018,$101.00 
CA,McKinleyville,Humboldt,6/1/2018,8/31/2018,$129.00 
CA,McKinleyville,Humboldt,9/1/2018,9/30/2018,$101.00 
CA,Fresno,Fresno,10/1/2017,9/30/2018,$103.00 
CA,Los Angeles,Los Angeles / Orange / Ventura / Edwards AFB less the city of Santa Monica,10/1/2017,9/30/2018,$173.00 
CA,Edwards AFB,Los Angeles / Orange / Ventura / Edwards AFB less the city of Santa Monica,10/1/2017,9/30/2018,$173.00 
CA,Mammoth Lakes,Mono,10/1/2017,9/30/2018,$131.00 
CA,Mill Valley,Marin,10/1/2017,10/31/2017,$184.00 
CA,Mill Valley,Marin,11/1/2017,5/31/2018,$151.00 
CA,Mill Valley,Marin,6/1/2018,9/30/2018,$184.00 
CA,San Rafael,Marin,10/1/2017,10/31/2017,$184.00 
CA,San Rafael,Marin,11/1/2017,5/31/2018,$151.00 
CA,San Rafael,Marin,6/1/2018,9/30/2018,$184.00 
CA,Novato,Marin,10/1/2017,10/31/2017,$184.00 
CA,Novato,Marin,11/1/2017,5/31/2018,$151.00 
CA,Novato,Marin,6/1/2018,9/30/2018,$184.00 
CA,Monterey,Monterey,10/1/2017,6/30/2018,$142.00 
CA,Monterey,Monterey,7/1/2018,8/31/2018,$198.00 
CA,Monterey,Monterey,9/1/2018,9/30/2018,$142.00 
CA,Napa,Napa,10/1/2017,10/31/2017,$215.00 
CA,Napa,Napa,11/1/2017,4/30/2018,$165.00 
CA,Napa,Napa,5/1/2018,9/30/2018,$215.00 
CA,Oakhurst,Madera ,10/1/2017,5/31/2018,$98.00 
CA,Oakhurst,Madera ,6/1/2018,8/31/2018,$127.00 
CA,Oakhurst,Madera ,9/1/2018,9/30/2018,$98.00 
CA,Oakland,Alameda,10/1/2017,10/31/2017,$171.00 
CA,Oakland,Alameda,11/1/2017,12/31/2017,$152.00 
CA,Oakland,Alameda,1/1/2018,9/30/2018,$171.00 
CA,Palm Springs,Riverside,10/1/2017,4/30/2018,$133.00 
CA,Palm Springs,Riverside,5/1/2018,9/30/2018,$104.00 
CA,Point Arena,Mendocino,10/1/2017,9/30/2018,$116.00 
CA,Gualala,Mendocino,10/1/2017,9/30/2018,$116.00 
CA,Sacramento,Sacramento,10/1/2017,9/30/2018,$128.00 
CA,San Diego,San Diego,10/1/2017,12/31/2017,$153.00 
CA,San Diego,San Diego,1/1/2018,7/31/2018,$167.00 
CA,San Diego,San Diego,8/1/2018,9/30/2018,$153.00 
CA,San Francisco,San Francisco,10/1/2017,10/31/2017,$302.00 
CA,San Francisco,San Francisco,11/1/2017,12/31/2017,$222.00 
CA,San Francisco,San Francisco,1/1/2018,8/31/2018,$276.00 
CA,San Francisco,San Francisco,9/1/2018,9/30/2018,$302.00 
CA,San Luis Obispo,San Luis Obispo,10/1/2017,9/30/2018,$123.00 
CA,San Mateo,San Mateo,10/1/2017,10/31/2017,$213.00 
CA,San Mateo,San Mateo,11/1/2017,12/31/2017,$180.00 
CA,San Mateo,San Mateo,1/1/2018,9/30/2018,$213.00 
CA,Foster City,San Mateo,10/1/2017,10/31/2017,$213.00 
CA,Foster City,San Mateo,11/1/2017,12/31/2017,$180.00 
CA,Foster City,San Mateo,1/1/2018,9/30/2018,$213.00 
CA,Belmont,San Mateo,10/1/2017,10/31/2017,$213.00 
CA,Belmont,San Mateo,11/1/2017,12/31/2017,$180.00 
CA,Belmont,San Mateo,1/1/2018,9/30/2018,$213.00 
CA,Santa Barbara,Santa Barbara,10/1/2017,6/30/2018,$167.00 
CA,Santa Barbara,Santa Barbara,7/1/2018,8/31/2018,$222.00 
CA,Santa Barbara,Santa Barbara,9/1/2018,9/30/2018,$167.00 
CA,Santa Cruz,Santa Cruz,10/1/2017,5/31/2018,$122.00 
CA,Santa Cruz,Santa Cruz,6/1/2018,8/31/2018,$152.00 
CA,Santa Cruz,Santa Cruz,9/1/2018,9/30/2018,$122.00 
CA,Santa Monica ,City limits of Santa Monica,10/1/2017,6/30/2018,$253.00 
CA,Santa Monica ,City limits of Santa Monica,7/1/2018,8/31/2018,$307.00 
CA,Santa Monica ,City limits of Santa Monica,9/1/2018,9/30/2018,$253.00 
CA,Santa Rosa,Sonoma,10/1/2017,10/31/2017,$162.00 
CA,Santa Rosa,Sonoma,11/1/2017,5/31/2018,$134.00 
CA,Santa Rosa,Sonoma,6/1/2018,9/30/2018,$162.00 
CA,South Lake Tahoe,El Dorado,10/1/2017,11/30/2017,$112.00 
CA,South Lake Tahoe,El Dorado,12/1/2017,6/30/2018,$125.00 
CA,South Lake Tahoe,El Dorado,7/1/2018,8/31/2018,$154.00 
CA,South Lake Tahoe,El Dorado,9/1/2018,9/30/2018,$112.00 
CA,Stockton ,San Joaquin,10/1/2017,9/30/2018,$107.00 
CA,Sunnyvale,Santa Clara,10/1/2017,12/31/2017,$218.00 
CA,Sunnyvale,Santa Clara,1/1/2018,3/31/2018,$228.00 
CA,Sunnyvale,Santa Clara,4/1/2018,9/30/2018,$218.00 
CA,Palo Alto,Santa Clara,10/1/2017,12/31/2017,$218.00 
CA,Palo Alto,Santa Clara,1/1/2018,3/31/2018,$228.00 
CA,Palo Alto,Santa Clara,4/1/2018,9/30/2018,$218.00 
CA,San Jose,Santa Clara,10/1/2017,12/31/2017,$218.00 
CA,San Jose,Santa Clara,1/1/2018,3/31/2018,$228.00 
CA,San Jose,Santa Clara,4/1/2018,9/30/2018,$218.00 
CA,Tahoe City,Placer,10/1/2017,9/30/2018,$103.00 
CA,Truckee,Nevada ,10/1/2017,9/30/2018,$126.00 
CA,Lemoore,Tulare / Kings,10/1/2017,9/30/2018,$100.00 
CA,Visalia,Tulare / Kings,10/1/2017,9/30/2018,$100.00 
CA,Davis,Yolo,10/1/2017,9/30/2018,$117.00 
CA,West Sacramento,Yolo,10/1/2017,9/30/2018,$117.00 
CA,Yosemite National Park,Mariposa,10/1/2017,12/31/2017,$123.00 
CA,Yosemite National Park,Mariposa,1/1/2018,5/31/2018,$111.00 
CA,Yosemite National Park,Mariposa,6/1/2018,9/30/2018,$123.00 
CO,Aspen,Pitkin,10/1/2017,11/30/2017,$164.00 
CO,Aspen,Pitkin,12/1/2017,3/31/2018,$424.00 
CO,Aspen,Pitkin,4/1/2018,5/31/2018,$181.00 
CO,Aspen,Pitkin,6/1/2018,8/31/2018,$236.00 
CO,Aspen,Pitkin,9/1/2018,9/30/2018,$164.00 
CO,Boulder,Boulder / Broomfield,10/1/2017,4/30/2018,$130.00 
CO,Boulder,Boulder / Broomfield,5/1/2018,8/31/2018,$153.00 
CO,Boulder,Boulder / Broomfield,9/1/2018,9/30/2018,$130.00 
CO,Broomfield,Boulder / Broomfield,10/1/2017,4/30/2018,$130.00 
CO,Broomfield,Boulder / Broomfield,5/1/2018,8/31/2018,$153.00 
CO,Broomfield,Boulder / Broomfield,9/1/2018,9/30/2018,$130.00 
CO,Colorado Springs,El Paso,10/1/2017,9/30/2018,$106.00 
CO,Cortez,Montezuma,10/1/2017,5/31/2018,$93.00 
CO,Cortez,Montezuma,6/1/2018,9/30/2018,$115.00 
CO,Crested Butte,Gunnison,10/1/2017,11/30/2017,$105.00 
CO,Crested Butte,Gunnison,12/1/2017,3/31/2018,$154.00 
